0,0.00009669104270118513,0.00020516796110966548,0.0006796969366930232,0.00009461404133038884,-0.00185052337581685,0.00014643738153619656,-0.00005391944000348759,0.00012686345729069143,-0.00012676181604958666,-0.0018808228821588602,0.0001703484491082129,0.0004003245550682662,0.00005521933254075569,0.0001468015081194115,-0.0002758541189919413
-0.00009669104270118513,0.,9.773631560316986e-6,-0.00005068487001911857,6.538878268465887e-6,-8.48082586302412e-7,-4.494454538046553e-7,-2.1307661276721597e-6,2.3552942939537986e-6,-1.949773693307108e-6,2.090352809374259e-6,0.000010320511377199603,-0.00016925316330402212,1.5506025760832382e-6,-1.5875711762288502e-6,0.00011278852091655007
-0.00020516796110966548,-9.773631560316986e-6,0.,-0.0002240151807991442,-2.1775551088098193e-6,3.4222817776866787e-6,2.3379588359041594e-7,1.1373184164658436e-6,-9.136205003542428e-6,-2.8129537247857383e-7,-2.447222525808228e-7,-0.00001001293433006573,-0.00013292221880734532,-4.743983002950218e-7,-2.6959928300485245e-6,0.0001537116251083016
-0.0006796969366930232,0.00005068487001911857,0.0002240151807991442,0.,0.0001218340761677618,-0.0018547217400169216,0.0001499046624458244,-0.0000853712225158537,0.00003730731230878352,-0.00013584844720152748,-0.001881831137160232,0.0001307527563667092,-8.772771870414647e-6,0.000039234723779241114,0.0001247516458385388,0.000108156002332833
-0.00009461404133038884,-6.538878268465887e-6,2.1775551088098193e-6,-0.0001218340761677618,0.,-4.887588114182552e-6,0.000014518724874291714,-0.000016239415705682213,-0.00004300407928745097,0.000010092984066536933,0.000014502357034024135,4.316809682491602e-6,-0.00005312068740961259,-0.00001570448374828567,-0.000011516650813624907,0.000012927048134004385
0.00185052337581685,8.48082586302412e-7,-3.4222817776866787e-6,0.0018547217400169216,4.887588114182552e-6,0.,3.093441249143199e-8,-1.208214289217676e-7,-2.0236124132356014e-6,1.429727376372043e-6,1.3349867606164405e-6,-1.2643287683811952e-6,0.0018466997180231596,1.240545981356754e-6,3.152649622413338e-7,-0.0018503153966023542
-0.00014643738153619656,4.494454538046553e-7,-2.3379588359041594e-7,-0.0001499046624458244,-0.000014518724874291714,-3.093441249143199e-8,0.,4.788284892822581e-6,9.365926399234325e-6,-1.269175201843346e-6,-3.0089372388312933e-6,7.0545992684632394e-6,-0.00014583060730383404,1.4310856224716174e-6,3.871361253858406e-6,0.0001551145660618156
0.00005391944000348759,2.1307661276721597e-6,-1.1373184164658436e-6,0.0000853712225158537,0.000016239415705682213,1.208214289217676e-7,-4.788284892822581e-6,0.,1.9858702747115215e-6,-1.347309317233035e-6,-7.330025115204742e-7,-5.701542679438741e-6,0.00004269728727217366,5.132070361484701e-6,-5.279305924097271e-6,-0.00005571999219879928
-0.00012686345729069143,-2.3552942939537986e-6,9.136205003542428e-6,-0.00003730731230878352,0.00004300407928745097,2.0236124132356014e-6,-9.365926399234325e-6,-1.9858702747115215e-6,0.,-4.042900745878208e-6,9.529269354756937e-7,-0.000010715518671705112,-0.0001881316457117753,0.000010514376955959307,-0.00001272366053458668,0.00011990919745653797
0.00012676181604958666,1.949773693307108e-6,2.8129537247857383e-7,0.00013584844720152748,-0.000010092984066536933,-1.429727376372043e-6,1.269175201843346e-6,1.347309317233035e-6,4.042900745878208e-6,0.,-6.064760291759624e-7,9.794382443607451e-6,0.00010833703756424993,7.847905338897409e-7,1.036080087916729e-6,-0.00012080049440448259
0.0018808228821588602,-2.090352809374259e-6,2.447222525808228e-7,0.001881831137160232,-0.000014502357034024135,-1.3349867606164405e-6,3.0089372388312933e-6,7.330025115204742e-7,-9.529269354756937e-7,6.064760291759624e-7,0.,0.000010885363252534751,0.0018728622152103082,-1.3745421519833223e-7,3.876914625720115e-6,-0.0018858246050236411
-0.0001703484491082129,-0.000010320511377199603,0.00001001293433006573,-0.0001307527563667092,-4.316809682491602e-6,1.2643287683811952e-6,-7.0545992684632394e-6,5.701542679438741e-6,0.000010715518671705112,-9.794382443607451e-6,-0.000010885363252534751,0.,-0.00016160234971319336,8.260591720731233e-6,2.6612128360240447e-6,0.0001499398687320162
-0.0004003245550682662,0.00016925316330402212,0.00013292221880734532,8.772771870414647e-6,0.00005312068740961259,-0.0018466997180231596,0.00014583060730383404,-0.00004269728727217366,0.0001881316457117753,-0.00010833703756424993,-0.0018728622152103082,0.00016160234971319336,0.,0.00003976152693925601,0.00018670730444371583,0.00044654378366171477
-0.00005521933254075569,-1.5506025760832382e-6,4.743983002950218e-7,-0.000039234723779241114,0.00001570448374828567,-1.240545981356754e-6,-1.4310856224716174e-6,-5.132070361484701e-6,-0.000010514376955959307,-7.847905338897409e-7,1.3745421519833223e-7,-8.260591720731233e-6,-0.00003976152693925601,0.,-5.892124855972828e-6,0.00002800336984306778
-0.0001468015081194115,1.5875711762288502e-6,2.6959928300485245e-6,-0.0001247516458385388,0.000011516650813624907,-3.152649622413338e-7,-3.871361253858406e-6,5.279305924097271e-6,0.00001272366053458668,-1.036080087916729e-6,-3.876914625720115e-6,-2.6612128360240447e-6,-0.00018670730444371583,5.892124855972828e-6,0.,0.0001780752063081307
0.0002758541189919413,-0.00011278852091655007,-0.0001537116251083016,-0.000108156002332833,-0.000012927048134004385,0.0018503153966023542,-0.0001551145660618156,0.00005571999219879928,-0.00011990919745653797,0.00012080049440448259,0.0018858246050236411,-0.0001499398687320162,-0.00044654378366171477,-0.00002800336984306778,-0.0001780752063081307,0.
